Has Simple Suggested URL;Has equal domain;ID;Link position;Name;Suggested URL;URL;URL to scrape
1.0;1.0;000695146;0.0;National Statistical Institute;https://www.nsi.bg/en;https://www.nsi.bg;https://www.nsi.bg/
1.0;1.0;000695146;0.0;National Statistical Institute;https://www.nsi.bg/en;https://www.nsi.bg;https://www.nsi.bg/en
1.0;1.0;000695146;0.0;National Statistical Institute;https://www.nsi.bg/en;https://www.nsi.bg;https://www.nsi.bg/bg
1.0;1.0;000695146;0.0;National Statistical Institute;https://www.nsi.bg/en;https://www.nsi.bg;https://www.nsi.bg/en/content/24/basic-page/contact-us
1.0;1.0;000695146;0.0;National Statistical Institute;https://www.nsi.bg/en;https://www.nsi.bg;https://www.nsi.bg/en/content/23/basic-page/links
1.0;1.0;000695146;0.0;National Statistical Institute;https://www.nsi.bg/en;https://www.nsi.bg;https://www.nsi.bg/biblioteka/en/
1.0;1.0;000695146;0.0;National Statistical Institute;https://www.nsi.bg/en;https://www.nsi.bg;https://www.nsi.bg/en/node/11237
1.0;1.0;000695146;0.0;National Statistical Institute;https://www.nsi.bg/en;https://www.nsi.bg;https://www.nsi.bg/en/node/11224
1.0;1.0;000695146;0.0;National Statistical Institute;https://www.nsi.bg/en;https://www.nsi.bg;https://www.nsi.bg/en/node/14881/
1.0;1.0;000695146;0.0;National Statistical Institute;https://www.nsi.bg/en;https://www.nsi.bg;https://www.nsi.bg/en/aggregator/sources/1
1.0;1.0;000695146;0.0;National Statistical Institute;https://www.nsi.bg/en;https://www.nsi.bg;https://www.nsi.bg/en/content/20/basic-page/about-nsi
1.0;1.0;000695146;0.0;National Statistical Institute;https://www.nsi.bg/en;https://www.nsi.bg;https://www.nsi.bg/en/content/99/basic-page/legal-basis
1.0;1.0;000695146;0.0;National Statistical Institute;https://www.nsi.bg/en;https://www.nsi.bg;https://www.nsi.bg/en/content/104/basic-page/products-and-services
1.0;1.0;000695146;0.0;National Statistical Institute;https://www.nsi.bg/en;https://www.nsi.bg;https://www.nsi.bg/en/content/11223/statistical-data
1.0;1.0;000695146;0.0;National Statistical Institute;https://www.nsi.bg/en;https://www.nsi.bg;https://www.nsi.bg/en/content/16215/forestry
1.0;0.0;000695146;3.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/
1.0;0.0;000695146;3.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/about
1.0;0.0;000695146;3.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/about/history
1.0;0.0;000695146;3.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/ingram-olkin-forum-series
1.0;0.0;000695146;3.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/about/contribute-niss
1.0;0.0;000695146;3.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/about/awards
1.0;0.0;000695146;3.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/people
1.0;0.0;000695146;3.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/people/staff
1.0;0.0;000695146;3.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/niss-has-been-awarded-new-gsafas-schedule-contract
1.0;0.0;000695146;3.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/subscribe-our-newsletter
1.0;0.0;000695146;3.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/user
1.0;0.0;000695146;3.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/careers
1.0;0.0;000695146;3.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/user/login
1.0;0.0;000695146;3.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/contact-us
1.0;0.0;000695146;3.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/events/forms-policies
1.0;0.0;000695146;3.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/affiliates-list
1.0;0.0;000695146;3.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/affiliates/national-center-education-statistics
0.0;0.0;000695146;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;https://www.nsi.bg;https://ec.europa.eu/
0.0;0.0;000695146;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;https://www.nsi.bg;https://ec.europa.eu/eurostat/c/portal/login?p_l_id=119314
0.0;0.0;000695146;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;https://www.nsi.bg;https://ec.europa.eu/info/legal-notice_en
0.0;0.0;000695146;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;https://www.nsi.bg;https://ec.europa.eu/eurostat/web/rss/about-rss
0.0;0.0;000695146;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;https://www.nsi.bg;https://ec.europa.eu/info/cookies_en
0.0;0.0;000695146;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;https://www.nsi.bg;https://ec.europa.eu/eurostat/web/links
0.0;0.0;000695146;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;https://www.nsi.bg;https://ec.europa.eu/eurostat/help/support
0.0;0.0;000695146;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;https://www.nsi.bg;https://ec.europa.eu/eurostat/web/main/home
0.0;0.0;000695146;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;https://www.nsi.bg;https://ec.europa.eu/eurostat/news
0.0;0.0;000695146;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;https://www.nsi.bg;https://ec.europa.eu/eurostat/about/opportunities/grants
0.0;0.0;000695146;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;https://www.nsi.bg;https://ec.europa.eu/eurostat/web/calls-for-tenders/overview
0.0;0.0;000695146;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;https://www.nsi.bg;https://ec.europa.eu/eurostat/about/overview/how-to-find-us
0.0;0.0;000695146;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;https://www.nsi.bg;https://ec.europa.eu/eurostat/about/overview
0.0;0.0;000695146;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;https://www.nsi.bg;https://ec.europa.eu/eurostat/statistics-explained
0.0;0.0;000695146;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;https://www.nsi.bg;https://ec.europa.eu/eurostat/publications/all-publications
0.0;0.0;000695146;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;https://www.nsi.bg;https://ec.europa.eu/eurostat/data/statistics-a-z
1.0;0.0;000695146;5.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/
1.0;0.0;000695146;5.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/releasecalendar
1.0;0.0;000695146;5.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/methodology
1.0;0.0;000695146;5.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/news
1.0;0.0;000695146;5.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/aboutus
1.0;0.0;000695146;5.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/aboutus/transparencyandgovernance/freedomofinformationfoi
1.0;0.0;000695146;5.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/aboutus/contactus
1.0;0.0;000695146;5.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/aboutus/careers
1.0;0.0;000695146;5.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/aboutus/whatwedo
1.0;0.0;000695146;5.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/help/eduroam
1.0;0.0;000695146;5.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/help/localstatistics
1.0;0.0;000695146;5.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/help/termsandconditions
1.0;0.0;000695146;5.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/help/cookiesandprivacy
1.0;0.0;000695146;5.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/help/accessibility
1.0;0.0;000695146;5.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/census
1.0;0.0;000695146;7.0;National Statistical Institute;https://nis.gov.kh/;https://www.nsi.bg;https://nis.gov.kh/
1.0;0.0;000695146;7.0;National Statistical Institute;https://nis.gov.kh/;https://www.nsi.bg;https://nis.gov.kh/index.php/km/
1.0;0.0;000695146;7.0;National Statistical Institute;https://nis.gov.kh/;https://www.nsi.bg;https://nis.gov.kh/index.php/km/about
1.0;0.0;000695146;7.0;National Statistical Institute;https://nis.gov.kh/;https://www.nsi.bg;https://nis.gov.kh/index.php/km/about/general-information
1.0;0.0;000695146;7.0;National Statistical Institute;https://nis.gov.kh/;https://www.nsi.bg;https://nis.gov.kh/index.php/km/about/organization-chart
1.0;0.0;000695146;7.0;National Statistical Institute;https://nis.gov.kh/;https://www.nsi.bg;https://nis.gov.kh/index.php/km/about/nis-strategic-plan
1.0;0.0;000695146;7.0;National Statistical Institute;https://nis.gov.kh/;https://www.nsi.bg;https://nis.gov.kh/index.php/km/about/sub-decree
1.0;0.0;000695146;7.0;National Statistical Institute;https://nis.gov.kh/;https://www.nsi.bg;https://nis.gov.kh/index.php/km/national-statistical-systems
1.0;0.0;000695146;7.0;National Statistical Institute;https://nis.gov.kh/;https://www.nsi.bg;https://nis.gov.kh/index.php/km/national-statistical-systems/what-is-nss
1.0;0.0;000695146;7.0;National Statistical Institute;https://nis.gov.kh/;https://www.nsi.bg;https://nis.gov.kh/index.php/km/national-statistical-systems/history-of-national-statistical-system
1.0;0.0;000695146;7.0;National Statistical Institute;https://nis.gov.kh/;https://www.nsi.bg;https://nis.gov.kh/index.php/km/68-spt
1.0;0.0;000695146;7.0;National Statistical Institute;https://nis.gov.kh/;https://www.nsi.bg;https://nis.gov.kh/index.php/km/69-nbs
1.0;0.0;000695146;7.0;National Statistical Institute;https://nis.gov.kh/;https://www.nsi.bg;https://nis.gov.kh/index.php/km/70-handover
1.0;0.0;000695146;7.0;National Statistical Institute;https://nis.gov.kh/;https://www.nsi.bg;https://nis.gov.kh/index.php/km/74-general-population-census-of-cambodia-census-2019
1.0;0.0;000695146;7.0;National Statistical Institute;https://nis.gov.kh/;https://www.nsi.bg;https://nis.gov.kh/index.php/km/77-census2019-interview
1.0;0.0;000695146;7.0;National Statistical Institute;https://nis.gov.kh/;https://www.nsi.bg;https://nis.gov.kh/index.php/km/80-census2019
1.0;0.0;000695146;7.0;National Statistical Institute;https://nis.gov.kh/;https://www.nsi.bg;https://nis.gov.kh/index.php/km/58-grips
1.0;0.0;000695146;7.0;National Statistical Institute;https://nis.gov.kh/;https://www.nsi.bg;https://nis.gov.kh/index.php/km/56-tablet
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;https://www.statistics.gr/
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;https://www.statistics.gr/en/home
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;https://www.statistics.gr/auth/register.jsf
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;https://www.statistics.gr/en/c/portal/login?p_l_id=298335
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;https://www.statistics.gr/el/home/
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;https://www.statistics.gr/en/mission
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;https://www.statistics.gr/en/overview
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;https://www.statistics.gr/en/history
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;https://www.statistics.gr/en/legal-framework
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;https://www.statistics.gr/en/elstat-president
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;https://www.statistics.gr/en/united-nations-statistical-commission
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;http://www.statistics.gr/sdds/
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;https://www.statistics.gr/en/big-data-hackathon
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;https://www.statistics.gr/en/world-statistics-day
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;https://www.statistics.gr/en/european-statistics-day
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;https://www.statistics.gr/en/sdgs
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;https://www.statistics.gr/en/international-organizations-cooperation
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;https://www.statistics.gr/en/eurostat-reports
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;https://www.statistics.gr/en/european-statistical-forum
0.0;0.0;000695146;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;https://www.nsi.bg;https://www.statistics.gr/en/european-statistical-advisory-committee
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/bg
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/content/24/basic-page/contact-us
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/content/23/basic-page/links
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/biblioteka/en/
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/node/11237
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/node/11224
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/node/14881/
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/aggregator/sources/1
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/content/20/basic-page/about-nsi
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/content/99/basic-page/legal-basis
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/content/104/basic-page/products-and-services
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/content/11223/statistical-data
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/content/16215/forestry
1.0;0.0;000000000;3.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/
1.0;0.0;000000000;3.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/about
1.0;0.0;000000000;3.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/about/history
1.0;0.0;000000000;3.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/ingram-olkin-forum-series
1.0;0.0;000000000;3.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/about/contribute-niss
1.0;0.0;000000000;3.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/about/awards
1.0;0.0;000000000;3.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/people
1.0;0.0;000000000;3.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/people/staff
1.0;0.0;000000000;3.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/niss-has-been-awarded-new-gsafas-schedule-contract
1.0;0.0;000000000;3.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/subscribe-our-newsletter
1.0;0.0;000000000;3.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/user
1.0;0.0;000000000;3.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/careers
1.0;0.0;000000000;3.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/user/login
1.0;0.0;000000000;3.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/contact-us
1.0;0.0;000000000;3.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/events/forms-policies
1.0;0.0;000000000;3.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/affiliates-list
1.0;0.0;000000000;3.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/affiliates/national-center-education-statistics
0.0;0.0;000000000;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/
0.0;0.0;000000000;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/c/portal/login?p_l_id=119314
0.0;0.0;000000000;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/info/legal-notice_en
0.0;0.0;000000000;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/web/rss/about-rss
0.0;0.0;000000000;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/info/cookies_en
0.0;0.0;000000000;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/web/links
0.0;0.0;000000000;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/help/support
0.0;0.0;000000000;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/web/main/home
0.0;0.0;000000000;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/news
0.0;0.0;000000000;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/about/opportunities/grants
0.0;0.0;000000000;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/web/calls-for-tenders/overview
0.0;0.0;000000000;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/about/overview/how-to-find-us
0.0;0.0;000000000;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/about/overview
0.0;0.0;000000000;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/statistics-explained
0.0;0.0;000000000;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/publications/all-publications
0.0;0.0;000000000;4.0;National Statistical Institute;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/data/statistics-a-z
1.0;0.0;000000000;5.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/
1.0;0.0;000000000;5.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/releasecalendar
1.0;0.0;000000000;5.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/methodology
1.0;0.0;000000000;5.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/news
1.0;0.0;000000000;5.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/aboutus
1.0;0.0;000000000;5.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/aboutus/transparencyandgovernance/freedomofinformationfoi
1.0;0.0;000000000;5.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/aboutus/contactus
1.0;0.0;000000000;5.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/aboutus/careers
1.0;0.0;000000000;5.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/aboutus/whatwedo
1.0;0.0;000000000;5.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/help/eduroam
1.0;0.0;000000000;5.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/help/localstatistics
1.0;0.0;000000000;5.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/help/termsandconditions
1.0;0.0;000000000;5.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/help/cookiesandprivacy
1.0;0.0;000000000;5.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/help/accessibility
1.0;0.0;000000000;5.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/census
1.0;0.0;000000000;7.0;National Statistical Institute;https://nis.gov.kh/;;https://nis.gov.kh/
1.0;0.0;000000000;7.0;National Statistical Institute;https://nis.gov.kh/;;https://nis.gov.kh/index.php/km/
1.0;0.0;000000000;7.0;National Statistical Institute;https://nis.gov.kh/;;https://nis.gov.kh/index.php/km/about
1.0;0.0;000000000;7.0;National Statistical Institute;https://nis.gov.kh/;;https://nis.gov.kh/index.php/km/about/general-information
1.0;0.0;000000000;7.0;National Statistical Institute;https://nis.gov.kh/;;https://nis.gov.kh/index.php/km/about/organization-chart
1.0;0.0;000000000;7.0;National Statistical Institute;https://nis.gov.kh/;;https://nis.gov.kh/index.php/km/about/nis-strategic-plan
1.0;0.0;000000000;7.0;National Statistical Institute;https://nis.gov.kh/;;https://nis.gov.kh/index.php/km/about/sub-decree
1.0;0.0;000000000;7.0;National Statistical Institute;https://nis.gov.kh/;;https://nis.gov.kh/index.php/km/national-statistical-systems
1.0;0.0;000000000;7.0;National Statistical Institute;https://nis.gov.kh/;;https://nis.gov.kh/index.php/km/national-statistical-systems/what-is-nss
1.0;0.0;000000000;7.0;National Statistical Institute;https://nis.gov.kh/;;https://nis.gov.kh/index.php/km/national-statistical-systems/history-of-national-statistical-system
1.0;0.0;000000000;7.0;National Statistical Institute;https://nis.gov.kh/;;https://nis.gov.kh/index.php/km/68-spt
1.0;0.0;000000000;7.0;National Statistical Institute;https://nis.gov.kh/;;https://nis.gov.kh/index.php/km/69-nbs
1.0;0.0;000000000;7.0;National Statistical Institute;https://nis.gov.kh/;;https://nis.gov.kh/index.php/km/70-handover
1.0;0.0;000000000;7.0;National Statistical Institute;https://nis.gov.kh/;;https://nis.gov.kh/index.php/km/74-general-population-census-of-cambodia-census-2019
1.0;0.0;000000000;7.0;National Statistical Institute;https://nis.gov.kh/;;https://nis.gov.kh/index.php/km/77-census2019-interview
1.0;0.0;000000000;7.0;National Statistical Institute;https://nis.gov.kh/;;https://nis.gov.kh/index.php/km/80-census2019
1.0;0.0;000000000;7.0;National Statistical Institute;https://nis.gov.kh/;;https://nis.gov.kh/index.php/km/58-grips
1.0;0.0;000000000;7.0;National Statistical Institute;https://nis.gov.kh/;;https://nis.gov.kh/index.php/km/56-tablet
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;https://www.statistics.gr/
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;https://www.statistics.gr/en/home
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;https://www.statistics.gr/auth/register.jsf
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;https://www.statistics.gr/en/c/portal/login?p_l_id=298335
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;https://www.statistics.gr/el/home/
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;https://www.statistics.gr/en/mission
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;https://www.statistics.gr/en/overview
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;https://www.statistics.gr/en/history
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;https://www.statistics.gr/en/legal-framework
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;https://www.statistics.gr/en/elstat-president
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;https://www.statistics.gr/en/united-nations-statistical-commission
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;http://www.statistics.gr/sdds/
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;https://www.statistics.gr/en/big-data-hackathon
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;https://www.statistics.gr/en/world-statistics-day
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;https://www.statistics.gr/en/european-statistics-day
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;https://www.statistics.gr/en/sdgs
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;https://www.statistics.gr/en/international-organizations-cooperation
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;https://www.statistics.gr/en/eurostat-reports
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;https://www.statistics.gr/en/european-statistical-forum
0.0;0.0;000000000;9.0;National Statistical Institute;https://www.statistics.gr/en/home/;;https://www.statistics.gr/en/european-statistical-advisory-committee
1.0;0.0;000000001;0.0;STATISTIK AUSTRIA;https://statistik.at/;http://www.statistik.at;https://statistik.at/web_de/statistiken/index.html
1.0;0.0;000000001;0.0;STATISTIK AUSTRIA;https://statistik.at/;http://www.statistik.at;https://statistik.at/web_de/kontakt/index.html
1.0;0.0;000000001;0.0;STATISTIK AUSTRIA;https://statistik.at/;http://www.statistik.at;https://statistik.at/web_de/rechtlicher_hinweis/index.html
1.0;0.0;000000001;0.0;STATISTIK AUSTRIA;https://statistik.at/;http://www.statistik.at;https://statistik.at/web_en/statistics/index.html
1.0;0.0;000000001;0.0;STATISTIK AUSTRIA;https://statistik.at/;http://www.statistik.at;https://statistik.at/web_de/nomenu/suchergebnisse/index.html?advForm=true
1.0;0.0;000000001;0.0;STATISTIK AUSTRIA;https://statistik.at/;http://www.statistik.at;https://statistik.at/web_de/services/index.html
1.0;0.0;000000001;0.0;STATISTIK AUSTRIA;https://statistik.at/;http://www.statistik.at;https://statistik.at/web_de/klassifikationen/index.html
1.0;0.0;000000001;0.0;STATISTIK AUSTRIA;https://statistik.at/;http://www.statistik.at;https://statistik.at/web_de/frageboegen/index.html
